,Augmentation,Match_siglen,diffA,diffB,diffC,DTW_value,dist_value
0,best_30_epochs,True,0.18941941941941942,0.25505505505505505,0.20116116116116114,1039.4434434434434,1282.8578578578579
1,best_30_epochs_lstm,True,0.17812812812812812,0.2557857857857858,0.19697697697697697,952.927927927928,1224.5245245245246
2,best_30_epochs,False,0.20805805805805808,0.23942942942942944,0.2036736736736737,1177.069069069069,999.4074074074074
3,best_30_epochs_lstm,False,0.1868168168168168,0.2607007007007008,0.20276276276276275,980.009009009009,911.5465465465466
